date,impfstoff,impfstofftyp,region,dosen,einrichtung,geo,Hersteller,KW,wochentag,Jahr,Monat,JahrKW
2023-01-03,comirnaty,wildtyp,DE-RP,0,oegd,Rheinland-Pfalz,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-SL,0,oegd,Saarland,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-SN,0,oegd,Sachsen,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-ST,0,oegd,Sachsen-Anhalt,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-SH,0,oegd,Schleswig-Holstein,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-TH,0,oegd,Thüringen,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,moderna,wildtyp,DE-BW,290,arztpraxen,Baden-Württemberg,Moderna,1,2,2023,1,202301
2023-01-03,moderna,wildtyp,DE-BY,60,arztpraxen,Bayern,Moderna,1,2,2023,1,202301
2023-01-03,moderna,wildtyp,DE-BE,10,arztpraxen,Berlin,Moderna,1,2,2023,1,202301
2023-01-03,moderna,wildtyp,DE-BB,20,arztpraxen,Brandenburg,Moderna,1,2,2023,1,202301
2023-01-03,moderna,wildtyp,DE-HB,0,arztpraxen,Bremen,Moderna,1,2,2023,1,202301
2023-01-03,moderna,wildtyp,DE-HH,20,arztpraxen,Hamburg,Moderna,1,2,2023,1,202301
2023-01-03,moderna,wildtyp,DE-HE,0,arztpraxen,Hessen,Moderna,1,2,2023,1,202301
2023-01-03,moderna,wildtyp,DE-MV,0,arztpraxen,Mecklenburg-Vorpommern,Moderna,1,2,2023,1,202301
2023-01-03,moderna,wildtyp,DE-NI,0,arztpraxen,Niedersachsen,Moderna,1,2,2023,1,202301
2023-01-03,moderna,wildtyp,DE-NW,110,arztpraxen,Nordrhein-Westfalen,Moderna,1,2,2023,1,202301
2023-01-03,moderna,wildtyp,DE-RP,0,arztpraxen,Rheinland-Pfalz,Moderna,1,2,2023,1,202301
2023-01-03,moderna,wildtyp,DE-SL,0,arztpraxen,Saarland,Moderna,1,2,2023,1,202301
2023-01-03,moderna,wildtyp,DE-SN,10,arztpraxen,Sachsen,Moderna,1,2,2023,1,202301
2023-01-03,moderna,wildtyp,DE-ST,0,arztpraxen,Sachsen-Anhalt,Moderna,1,2,2023,1,202301
2023-01-03,moderna,wildtyp,DE-SH,0,arztpraxen,Schleswig-Holstein,Moderna,1,2,2023,1,202301
2023-01-03,moderna,wildtyp,DE-TH,0,arztpraxen,Thüringen,Moderna,1,2,2023,1,202301
2023-01-03,moderna,wildtyp,DE-BW,0,oegd,Baden-Württemberg,Moderna,1,2,2023,1,202301
2023-01-03,moderna,wildtyp,DE-BY,0,oegd,Bayern,Moderna,1,2,2023,1,202301
2023-01-03,moderna,wildtyp,DE-BE,100,oegd,Berlin,Moderna,1,2,2023,1,202301
2023-01-03,moderna,wildtyp,DE-BB,0,oegd,Brandenburg,Moderna,1,2,2023,1,202301
2023-01-03,moderna,wildtyp,DE-HB,0,oegd,Bremen,Moderna,1,2,2023,1,202301
2023-01-03,moderna,wildtyp,DE-HH,100,oegd,Hamburg,Moderna,1,2,2023,1,202301
2023-01-03,moderna,wildtyp,DE-HE,0,oegd,Hessen,Moderna,1,2,2023,1,202301
2023-01-03,moderna,wildtyp,DE-MV,0,oegd,Mecklenburg-Vorpommern,Moderna,1,2,2023,1,202301
2023-01-03,moderna,wildtyp,DE-NI,0,oegd,Niedersachsen,Moderna,1,2,2023,1,202301
2023-01-03,moderna,wildtyp,DE-NW,100,oegd,Nordrhein-Westfalen,Moderna,1,2,2023,1,202301
2023-01-03,moderna,wildtyp,DE-RP,60,oegd,Rheinland-Pfalz,Moderna,1,2,2023,1,202301
2023-01-03,moderna,wildtyp,DE-SL,0,oegd,Saarland,Moderna,1,2,2023,1,202301
2023-01-03,moderna,wildtyp,DE-SN,0,oegd,Sachsen,Moderna,1,2,2023,1,202301
2023-01-03,moderna,wildtyp,DE-ST,0,oegd,Sachsen-Anhalt,Moderna,1,2,2023,1,202301
2023-01-03,moderna,wildtyp,DE-SH,0,oegd,Schleswig-Holstein,Moderna,1,2,2023,1,202301
2023-01-03,moderna,wildtyp,DE-TH,0,oegd,Thüringen,Moderna,1,2,2023,1,202301
2023-01-03,moderna,wildtyp,DE-BW,10,apotheken,Baden-Württemberg,Moderna,1,2,2023,1,202301
2023-01-03,moderna,wildtyp,DE-BY,0,apotheken,Bayern,Moderna,1,2,2023,1,202301
2023-01-03,moderna,wildtyp,DE-BE,0,apotheken,Berlin,Moderna,1,2,2023,1,202301
2023-01-03,moderna,wildtyp,DE-BB,0,apotheken,Brandenburg,Moderna,1,2,2023,1,202301
2023-01-03,moderna,wildtyp,DE-HB,0,apotheken,Bremen,Moderna,1,2,2023,1,202301
2023-01-03,moderna,wildtyp,DE-HH,0,apotheken,Hamburg,Moderna,1,2,2023,1,202301
2023-01-03,moderna,wildtyp,DE-HE,0,apotheken,Hessen,Moderna,1,2,2023,1,202301
2023-01-03,moderna,wildtyp,DE-MV,0,apotheken,Mecklenburg-Vorpommern,Moderna,1,2,2023,1,202301
2023-01-03,moderna,wildtyp,DE-NI,0,apotheken,Niedersachsen,Moderna,1,2,2023,1,202301
2023-01-03,moderna,wildtyp,DE-NW,0,apotheken,Nordrhein-Westfalen,Moderna,1,2,2023,1,202301
2023-01-03,moderna,wildtyp,DE-RP,0,apotheken,Rheinland-Pfalz,Moderna,1,2,2023,1,202301
2023-01-03,moderna,wildtyp,DE-SL,0,apotheken,Saarland,Moderna,1,2,2023,1,202301
2023-01-03,moderna,wildtyp,DE-SN,0,apotheken,Sachsen,Moderna,1,2,2023,1,202301
2023-01-03,moderna,wildtyp,DE-ST,0,apotheken,Sachsen-Anhalt,Moderna,1,2,2023,1,202301
2023-01-03,moderna,wildtyp,DE-SH,0,apotheken,Schleswig-Holstein,Moderna,1,2,2023,1,202301
2023-01-03,moderna,wildtyp,DE-TH,0,apotheken,Thüringen,Moderna,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba1,DE-BW,140,arztpraxen,Baden-Württemberg,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba1,DE-BY,35,arztpraxen,Bayern,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba1,DE-BE,0,arztpraxen,Berlin,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba1,DE-BB,60,arztpraxen,Brandenburg,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba1,DE-HB,0,arztpraxen,Bremen,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba1,DE-HH,0,arztpraxen,Hamburg,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba1,DE-HE,5,arztpraxen,Hessen,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba1,DE-MV,0,arztpraxen,Mecklenburg-Vorpommern,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba1,DE-NI,0,arztpraxen,Niedersachsen,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba1,DE-NW,80,arztpraxen,Nordrhein-Westfalen,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba1,DE-RP,10,arztpraxen,Rheinland-Pfalz,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba1,DE-SL,10,arztpraxen,Saarland,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba1,DE-SN,0,arztpraxen,Sachsen,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba1,DE-ST,35,arztpraxen,Sachsen-Anhalt,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba1,DE-SH,10,arztpraxen,Schleswig-Holstein,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba1,DE-TH,5,arztpraxen,Thüringen,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba1,DE-BW,5,oegd,Baden-Württemberg,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba1,DE-BY,0,oegd,Bayern,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba1,DE-BE,0,oegd,Berlin,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba1,DE-BB,0,oegd,Brandenburg,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba1,DE-HB,0,oegd,Bremen,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba1,DE-HH,0,oegd,Hamburg,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba1,DE-HE,0,oegd,Hessen,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba1,DE-MV,0,oegd,Mecklenburg-Vorpommern,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba1,DE-NI,0,oegd,Niedersachsen,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba1,DE-NW,100,oegd,Nordrhein-Westfalen,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba1,DE-RP,5,oegd,Rheinland-Pfalz,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba1,DE-SL,0,oegd,Saarland,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba1,DE-SN,0,oegd,Sachsen,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba1,DE-ST,0,oegd,Sachsen-Anhalt,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba1,DE-SH,0,oegd,Schleswig-Holstein,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba1,DE-TH,0,oegd,Thüringen,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba1,DE-BW,10,apotheken,Baden-Württemberg,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba1,DE-BY,0,apotheken,Bayern,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba1,DE-BE,0,apotheken,Berlin,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba1,DE-BB,0,apotheken,Brandenburg,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba1,DE-HB,0,apotheken,Bremen,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba1,DE-HH,0,apotheken,Hamburg,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba1,DE-HE,0,apotheken,Hessen,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba1,DE-MV,0,apotheken,Mecklenburg-Vorpommern,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba1,DE-NI,0,apotheken,Niedersachsen,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba1,DE-NW,10,apotheken,Nordrhein-Westfalen,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba1,DE-RP,0,apotheken,Rheinland-Pfalz,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba1,DE-SL,0,apotheken,Saarland,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba1,DE-SN,0,apotheken,Sachsen,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba1,DE-ST,0,apotheken,Sachsen-Anhalt,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba1,DE-SH,0,apotheken,Schleswig-Holstein,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba1,DE-TH,0,apotheken,Thüringen,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba4_ba5,DE-BW,260,arztpraxen,Baden-Württemberg,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba4_ba5,DE-BY,60,arztpraxen,Bayern,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba4_ba5,DE-BE,385,arztpraxen,Berlin,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba4_ba5,DE-BB,130,arztpraxen,Brandenburg,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba4_ba5,DE-HB,5,arztpraxen,Bremen,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba4_ba5,DE-HH,340,arztpraxen,Hamburg,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba4_ba5,DE-HE,140,arztpraxen,Hessen,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba4_ba5,DE-MV,95,arztpraxen,Mecklenburg-Vorpommern,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba4_ba5,DE-NI,35,arztpraxen,Niedersachsen,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba4_ba5,DE-NW,330,arztpraxen,Nordrhein-Westfalen,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba4_ba5,DE-RP,30,arztpraxen,Rheinland-Pfalz,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba4_ba5,DE-SL,35,arztpraxen,Saarland,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba4_ba5,DE-SN,30,arztpraxen,Sachsen,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba4_ba5,DE-ST,15,arztpraxen,Sachsen-Anhalt,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba4_ba5,DE-SH,45,arztpraxen,Schleswig-Holstein,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba4_ba5,DE-TH,25,arztpraxen,Thüringen,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba4_ba5,DE-BW,70,oegd,Baden-Württemberg,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba4_ba5,DE-BY,15,oegd,Bayern,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba4_ba5,DE-BE,200,oegd,Berlin,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba4_ba5,DE-BB,0,oegd,Brandenburg,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba4_ba5,DE-HB,0,oegd,Bremen,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba4_ba5,DE-HH,0,oegd,Hamburg,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba4_ba5,DE-HE,35,oegd,Hessen,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba4_ba5,DE-MV,0,oegd,Mecklenburg-Vorpommern,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba4_ba5,DE-NI,50,oegd,Niedersachsen,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba4_ba5,DE-NW,50,oegd,Nordrhein-Westfalen,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba4_ba5,DE-RP,30,oegd,Rheinland-Pfalz,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba4_ba5,DE-SL,0,oegd,Saarland,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba4_ba5,DE-SN,0,oegd,Sachsen,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba4_ba5,DE-ST,0,oegd,Sachsen-Anhalt,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba4_ba5,DE-SH,0,oegd,Schleswig-Holstein,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba4_ba5,DE-TH,0,oegd,Thüringen,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba4_ba5,DE-BW,0,apotheken,Baden-Württemberg,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba4_ba5,DE-BY,0,apotheken,Bayern,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba4_ba5,DE-BE,0,apotheken,Berlin,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba4_ba5,DE-BB,0,apotheken,Brandenburg,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba4_ba5,DE-HB,0,apotheken,Bremen,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba4_ba5,DE-HH,0,apotheken,Hamburg,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba4_ba5,DE-HE,0,apotheken,Hessen,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba4_ba5,DE-MV,0,apotheken,Mecklenburg-Vorpommern,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba4_ba5,DE-NI,0,apotheken,Niedersachsen,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba4_ba5,DE-NW,0,apotheken,Nordrhein-Westfalen,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba4_ba5,DE-RP,0,apotheken,Rheinland-Pfalz,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba4_ba5,DE-SL,0,apotheken,Saarland,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba4_ba5,DE-SN,0,apotheken,Sachsen,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba4_ba5,DE-ST,5,apotheken,Sachsen-Anhalt,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba4_ba5,DE-SH,0,apotheken,Schleswig-Holstein,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,moderna,bivalent_wildtyp_ba4_ba5,DE-TH,0,apotheken,Thüringen,Moderna-Omikron,1,2,2023,1,202301
2023-01-03,johnson,wildtyp,DE-BW,0,arztpraxen,Baden-Württemberg,J&J,1,2,2023,1,202301
2023-01-03,johnson,wildtyp,DE-BY,0,arztpraxen,Bayern,J&J,1,2,2023,1,202301
2023-01-03,johnson,wildtyp,DE-BE,0,arztpraxen,Berlin,J&J,1,2,2023,1,202301
2023-01-03,johnson,wildtyp,DE-BB,0,arztpraxen,Brandenburg,J&J,1,2,2023,1,202301
2023-01-03,johnson,wildtyp,DE-HB,0,arztpraxen,Bremen,J&J,1,2,2023,1,202301
2023-01-03,johnson,wildtyp,DE-HH,0,arztpraxen,Hamburg,J&J,1,2,2023,1,202301
2023-01-03,johnson,wildtyp,DE-HE,0,arztpraxen,Hessen,J&J,1,2,2023,1,202301
2023-01-03,johnson,wildtyp,DE-MV,0,arztpraxen,Mecklenburg-Vorpommern,J&J,1,2,2023,1,202301
2023-01-03,johnson,wildtyp,DE-NI,0,arztpraxen,Niedersachsen,J&J,1,2,2023,1,202301
2023-01-03,johnson,wildtyp,DE-NW,0,arztpraxen,Nordrhein-Westfalen,J&J,1,2,2023,1,202301
2023-01-03,johnson,wildtyp,DE-RP,0,arztpraxen,Rheinland-Pfalz,J&J,1,2,2023,1,202301
2023-01-03,johnson,wildtyp,DE-SL,0,arztpraxen,Saarland,J&J,1,2,2023,1,202301
2023-01-03,johnson,wildtyp,DE-SN,0,arztpraxen,Sachsen,J&J,1,2,2023,1,202301
2023-01-03,johnson,wildtyp,DE-ST,0,arztpraxen,Sachsen-Anhalt,J&J,1,2,2023,1,202301
2023-01-03,johnson,wildtyp,DE-SH,0,arztpraxen,Schleswig-Holstein,J&J,1,2,2023,1,202301
2023-01-03,johnson,wildtyp,DE-TH,0,arztpraxen,Thüringen,J&J,1,2,2023,1,202301
2023-01-03,johnson,wildtyp,DE-BW,0,oegd,Baden-Württemberg,J&J,1,2,2023,1,202301
2023-01-03,johnson,wildtyp,DE-BY,0,oegd,Bayern,J&J,1,2,2023,1,202301
2023-01-03,johnson,wildtyp,DE-BE,0,oegd,Berlin,J&J,1,2,2023,1,202301
2023-01-03,johnson,wildtyp,DE-BB,0,oegd,Brandenburg,J&J,1,2,2023,1,202301
2023-01-03,johnson,wildtyp,DE-HB,0,oegd,Bremen,J&J,1,2,2023,1,202301
2023-01-03,johnson,wildtyp,DE-HH,0,oegd,Hamburg,J&J,1,2,2023,1,202301
2023-01-03,johnson,wildtyp,DE-HE,0,oegd,Hessen,J&J,1,2,2023,1,202301
2023-01-03,johnson,wildtyp,DE-MV,0,oegd,Mecklenburg-Vorpommern,J&J,1,2,2023,1,202301
2023-01-03,johnson,wildtyp,DE-NI,0,oegd,Niedersachsen,J&J,1,2,2023,1,202301
2023-01-03,johnson,wildtyp,DE-NW,0,oegd,Nordrhein-Westfalen,J&J,1,2,2023,1,202301
2023-01-03,johnson,wildtyp,DE-RP,0,oegd,Rheinland-Pfalz,J&J,1,2,2023,1,202301
2023-01-03,johnson,wildtyp,DE-SL,0,oegd,Saarland,J&J,1,2,2023,1,202301
2023-01-03,johnson,wildtyp,DE-SN,0,oegd,Sachsen,J&J,1,2,2023,1,202301
2023-01-03,johnson,wildtyp,DE-ST,0,oegd,Sachsen-Anhalt,J&J,1,2,2023,1,202301
2023-01-03,johnson,wildtyp,DE-SH,0,oegd,Schleswig-Holstein,J&J,1,2,2023,1,202301
2023-01-03,johnson,wildtyp,DE-TH,0,oegd,Thüringen,J&J,1,2,2023,1,202301
2023-01-03,johnson,wildtyp,DE-BW,0,apotheken,Baden-Württemberg,J&J,1,2,2023,1,202301
2023-01-03,johnson,wildtyp,DE-BY,0,apotheken,Bayern,J&J,1,2,2023,1,202301
2023-01-03,johnson,wildtyp,DE-BE,0,apotheken,Berlin,J&J,1,2,2023,1,202301
2023-01-03,johnson,wildtyp,DE-BB,0,apotheken,Brandenburg,J&J,1,2,2023,1,202301
2023-01-03,johnson,wildtyp,DE-HB,0,apotheken,Bremen,J&J,1,2,2023,1,202301
2023-01-03,johnson,wildtyp,DE-HH,0,apotheken,Hamburg,J&J,1,2,2023,1,202301
2023-01-03,johnson,wildtyp,DE-HE,0,apotheken,Hessen,J&J,1,2,2023,1,202301
2023-01-03,johnson,wildtyp,DE-MV,0,apotheken,Mecklenburg-Vorpommern,J&J,1,2,2023,1,202301
2023-01-03,johnson,wildtyp,DE-NI,0,apotheken,Niedersachsen,J&J,1,2,2023,1,202301
2023-01-03,johnson,wildtyp,DE-NW,0,apotheken,Nordrhein-Westfalen,J&J,1,2,2023,1,202301
2023-01-03,johnson,wildtyp,DE-RP,0,apotheken,Rheinland-Pfalz,J&J,1,2,2023,1,202301
2023-01-03,johnson,wildtyp,DE-SL,0,apotheken,Saarland,J&J,1,2,2023,1,202301
2023-01-03,johnson,wildtyp,DE-SN,0,apotheken,Sachsen,J&J,1,2,2023,1,202301
2023-01-03,johnson,wildtyp,DE-ST,0,apotheken,Sachsen-Anhalt,J&J,1,2,2023,1,202301
2023-01-03,johnson,wildtyp,DE-SH,0,apotheken,Schleswig-Holstein,J&J,1,2,2023,1,202301
2023-01-03,johnson,wildtyp,DE-TH,0,apotheken,Thüringen,J&J,1,2,2023,1,202301
2023-01-03,novavax,wildtyp,DE-BW,630,arztpraxen,Baden-Württemberg,Novavax,1,2,2023,1,202301
2023-01-03,novavax,wildtyp,DE-BY,1080,arztpraxen,Bayern,Novavax,1,2,2023,1,202301
2023-01-03,novavax,wildtyp,DE-BE,200,arztpraxen,Berlin,Novavax,1,2,2023,1,202301
2023-01-03,novavax,wildtyp,DE-BB,40,arztpraxen,Brandenburg,Novavax,1,2,2023,1,202301
2023-01-03,novavax,wildtyp,DE-HB,0,arztpraxen,Bremen,Novavax,1,2,2023,1,202301
2023-01-03,novavax,wildtyp,DE-HH,200,arztpraxen,Hamburg,Novavax,1,2,2023,1,202301
2023-01-03,novavax,wildtyp,DE-HE,550,arztpraxen,Hessen,Novavax,1,2,2023,1,202301
2023-01-03,novavax,wildtyp,DE-MV,0,arztpraxen,Mecklenburg-Vorpommern,Novavax,1,2,2023,1,202301
2023-01-03,novavax,wildtyp,DE-NI,0,arztpraxen,Niedersachsen,Novavax,1,2,2023,1,202301
2023-01-03,novavax,wildtyp,DE-NW,2170,arztpraxen,Nordrhein-Westfalen,Novavax,1,2,2023,1,202301
2023-01-03,novavax,wildtyp,DE-RP,10,arztpraxen,Rheinland-Pfalz,Novavax,1,2,2023,1,202301
2023-01-03,novavax,wildtyp,DE-SL,0,arztpraxen,Saarland,Novavax,1,2,2023,1,202301
2023-01-03,novavax,wildtyp,DE-SN,10,arztpraxen,Sachsen,Novavax,1,2,2023,1,202301
2023-01-03,novavax,wildtyp,DE-ST,0,arztpraxen,Sachsen-Anhalt,Novavax,1,2,2023,1,202301
2023-01-03,novavax,wildtyp,DE-SH,0,arztpraxen,Schleswig-Holstein,Novavax,1,2,2023,1,202301
2023-01-03,novavax,wildtyp,DE-TH,0,arztpraxen,Thüringen,Novavax,1,2,2023,1,202301
2023-01-03,novavax,wildtyp,DE-BW,70,oegd,Baden-Württemberg,Novavax,1,2,2023,1,202301
2023-01-03,novavax,wildtyp,DE-BY,0,oegd,Bayern,Novavax,1,2,2023,1,202301
2023-01-03,novavax,wildtyp,DE-BE,100,oegd,Berlin,Novavax,1,2,2023,1,202301
2023-01-03,novavax,wildtyp,DE-BB,0,oegd,Brandenburg,Novavax,1,2,2023,1,202301
2023-01-03,novavax,wildtyp,DE-HB,0,oegd,Bremen,Novavax,1,2,2023,1,202301
2023-01-03,novavax,wildtyp,DE-HH,0,oegd,Hamburg,Novavax,1,2,2023,1,202301
2023-01-03,novavax,wildtyp,DE-HE,150,oegd,Hessen,Novavax,1,2,2023,1,202301
2023-01-03,novavax,wildtyp,DE-MV,0,oegd,Mecklenburg-Vorpommern,Novavax,1,2,2023,1,202301
2023-01-03,novavax,wildtyp,DE-NI,0,oegd,Niedersachsen,Novavax,1,2,2023,1,202301
