krs17;krs17name;fl17;bev17;bevM17;bevF17;kbez;kbez;ksitz;kslk;kslkname;kreg17;kreg17name;st_kreg ;st_kreg_name ;kslk_kreg;kslk_kreg_name;ktyp4;ktyp4_name;slraum;slraum_name;raumt2010lage_kreis;raumt2010lage_kreis_name;ROR11;ROR11name;rtyp3;rtyp3name;AAG;AAGname;IAB_Typ;IAB_Typ_name;amr16;amr16name;foerd1420;amr_styp3;RBZ;RBZname;NUTS2;NUTS2name;grenzreg_v1;grenzreg_v2;metropolen_IKM_2015_a;metropolen_IKM_2015_b;land;land_name;kv;kv_name;WO;WO_name
14521;Erzgebirgskreis;1827,89;340373;166510;173863;44;Landkreis;Annaberg-Buchholz;2;Landkreis;14521000;Erzgebirgskreis;0;nicht zugehörig zu Kreisregion;2;Landkreis;2;Städtischer Kreis;1;Städtischer Raum;3;peripher;1403;Südsachsen;2;Region mit Verstädterungsansätzen;71;AA Annaberg-Buchholz;10;Vb-Gering verdichtete Bezirke im Osten mit hoher Arbeitslosigkeit, zum Teil Grenzlagen zum Westen;222;Erzgebirgskreis;C*;1;140;Sachsen;DED1;Chemnitz;6;10;;;14;Sachsen;98;Sachsen;2;Ostdeutschland
14522;Mittelsachsen;2116,88;308153;153154;154999;44;Landkreis;Freiberg;2;Landkreis;14522000;Mittelsachsen;0;nicht zugehörig zu Kreisregion;2;Landkreis;3;Ländlicher Kreis mit Verdichtungsansätzen;2;Ländlicher Raum;2;zentral;1403;Südsachsen;2;Region mit Verstädterungsansätzen;80;AA Freiberg;10;Vb-Gering verdichtete Bezirke im Osten mit hoher Arbeitslosigkeit, zum Teil Grenzlagen zum Westen;223;Mittelsachsen;C*;2;140;Sachsen;DED1;Chemnitz;6;10;;;14;Sachsen;98;Sachsen;2;Ostdeutschland
14523;Vogtlandkreis;1412,45;229584;111835;117749;44;Landkreis;Plauen;2;Landkreis;14523000;Vogtlandkreis;0;nicht zugehörig zu Kreisregion;2;Landkreis;3;Ländlicher Kreis mit Verdichtungsansätzen;2;Ländlicher Raum;3;peripher;1403;Südsachsen;2;Region mit Verstädterungsansätzen;78;AA Plauen;10;Vb-Gering verdichtete Bezirke im Osten mit hoher Arbeitslosigkeit, zum Teil Grenzlagen zum Westen;224;Vogtlandkreis;C*;2;140;Sachsen;DED1;Chemnitz;6;10;;;14;Sachsen;98;Sachsen;2;Ostdeutschland
14524;Zwickau;949,77;319988;155999;163989;44;Landkreis;Zwickau;2;Landkreis;14524000;Zwickau;0;nicht zugehörig zu Kreisregion;2;Landkreis;2;Städtischer Kreis;1;Städtischer Raum;2;zentral;1403;Südsachsen;2;Region mit Verstädterungsansätzen;92;AA Zwickau;10;Vb-Gering verdichtete Bezirke im Osten mit hoher Arbeitslosigkeit, zum Teil Grenzlagen zum Westen;225;Zwickau;C*;1;140;Sachsen;DED1;Chemnitz;0;10;Metropolregion Mitteldeutschland;;14;Sachsen;98;Sachsen;2;Ostdeutschland
14612;Dresden, Stadt;328,48;551072;274513;276559;41;Kreisfreie Stadt;Dresden;1;Kreisfreie Stadt;14612000;Dresden, Stadt;0;nicht zugehörig zu Kreisregion;1;Kreisfreie Stadt;1;kreisfreie Großstadt;1;Städtischer Raum;1;sehr zentral;1401;Oberes Elbtal/Osterzgebirge;1;Städtische Region;74;AA Dresden;9;Va-Großstädtische Bezirke im Osten mit sehr hoher Arbeitslosigkeit;226;Dresden;C*;1;140;Sachsen;DED2;Dresden;6;10;;;14;Sachsen;98;Sachsen;2;Ostdeutschland
14625;Bautzen;2395,58;302634;149377;153257;44;Landkreis;Bautzen;2;Landkreis;14625000;Bautzen;0;nicht zugehörig zu Kreisregion;2;Landkreis;3;Ländlicher Kreis mit Verdichtungsansätzen;2;Ländlicher Raum;3;peripher;1402;Oberlausitz-Niederschlesien;3;Ländliche Region;72;AA Bautzen;11;Vc-Ländliche Bezirke im Osten mit schlechter Arbeitsmarktlage;227;Bautzen;C*;2;140;Sachsen;DED2;Dresden;6,7;10,11;;;14;Sachsen;98;Sachsen;2;Ostdeutschland
14626;Görlitz;2111,41;256587;125660;130927;44;Landkreis;Görlitz;2;Landkreis;14626000;Görlitz;0;nicht zugehörig zu Kreisregion;2;Landkreis;4;Dünn besiedelter ländlicher Kreis;2;Ländlicher Raum;3;peripher;1402;Oberlausitz-Niederschlesien;3;Ländliche Region;72;AA Bautzen;11;Vc-Ländliche Bezirke im Osten mit schlechter Arbeitsmarktlage;228;Görlitz;C**;3;140;Sachsen;DED2;Dresden;6,7;10,11;;;14;Sachsen;98;Sachsen;2;Ostdeutschland
14627;Meißen;1454,58;242862;119693;123169;44;Landkreis;Meißen;2;Landkreis;14627000;Meißen;0;nicht zugehörig zu Kreisregion;2;Landkreis;3;Ländlicher Kreis mit Verdichtungsansätzen;2;Ländlicher Raum;3;peripher;1401;Oberes Elbtal/Osterzgebirge;1;Städtische Region;79;AA Riesa;11;Vc-Ländliche Bezirke im Osten mit schlechter Arbeitsmarktlage;229;Meißen;C*;2;140;Sachsen;DED2;Dresden;0;10;;;14;Sachsen;98;Sachsen;2;Ostdeutschland
14628;Sächsische Schweiz-Osterzgebirge;1654,19;245418;121107;124311;44;Landkreis;Pirna;2;Landkreis;14628000;Sächsische Schweiz-Osterzgebirge;0;nicht zugehörig zu Kreisregion;2;Landkreis;3;Ländlicher Kreis mit Verdichtungsansätzen;2;Ländlicher Raum;2;zentral;1401;Oberes Elbtal/Osterzgebirge;1;Städtische Region;77;AA Pirna;10;Vb-Gering verdichtete Bezirke im Osten mit hoher Arbeitslosigkeit, zum Teil Grenzlagen zum Westen;226;Dresden;C*;1;140;Sachsen;DED2;Dresden;6;10;;;14;Sachsen;98;Sachsen;2;Ostdeutschland
14713;Leipzig, Stadt;297,8;581980;285777;296203;41;Kreisfreie Stadt;Leipzig;1;Kreisfreie Stadt;14713000;Leipzig, Stadt;0;nicht zugehörig zu Kreisregion;1;Kreisfreie Stadt;1;kreisfreie Großstadt;1;Städtischer Raum;1;sehr zentral;1404;Westsachsen;1;Städtische Region;75;AA Leipzig;9;Va-Großstädtische Bezirke im Osten mit sehr hoher Arbeitslosigkeit;230;Leipzig;C;1;140;Sachsen;DED3;Leipzig;0;0;Metropolregion Mitteldeutschland;;14;Sachsen;98;Sachsen;2;Ostdeutschland
14729;Leipzig;1651,32;258008;126530;131478;44;Landkreis;Borna;2;Landkreis;14729000;Leipzig;0;nicht zugehörig zu Kreisregion;2;Landkreis;3;Ländlicher Kreis mit Verdichtungsansätzen;2;Ländlicher Raum;2;zentral;1404;Westsachsen;1;Städtische Region;76;AA Oschatz;11;Vc-Ländliche Bezirke im Osten mit schlechter Arbeitsmarktlage;230;Leipzig;C;1;140;Sachsen;DED3;Leipzig;0;0;Metropolregion Mitteldeutschland;;14;Sachsen;98;Sachsen;2;Ostdeutschland
14730;Nordsachsen;2028,54;197794;98288;99506;44;Landkreis;Torgau;2;Landkreis;14730000;Nordsachsen;0;nicht zugehörig zu Kreisregion;2;Landkreis;4;Dünn besiedelter ländlicher Kreis;2;Ländlicher Raum;3;peripher;1404;Westsachsen;1;Städtische Region;76;AA Oschatz;11;Vc-Ländliche Bezirke im Osten mit schlechter Arbeitsmarktlage;230;Leipzig;C;1;140;Sachsen;DED3;Leipzig;0;0;;;14;Sachsen;98;Sachsen;2;Ostdeutschland
15001;Dessau-Roßlau, Stadt;244,75;82111;39933;42178;41;Kreisfreie Stadt;Dessau-Roßlau;1;Kreisfreie Stadt;15082000;Anhalt-Bitterfeld/Dessau-Roßlau;1;zugehörig zu Kreisregion;2;Landkreis;3;Ländlicher Kreis mit Verdichtungsansätzen;2;Ländlicher Raum;3;peripher;1502;Anhalt-Bitterfeld-Wittenberg;3;Ländliche Region;42;AA Dessau-Roßlau - Wittenberg;11;Vc-Ländliche Bezirke im Osten mit schlechter Arbeitsmarktlage;231;Dessau-Roßlau;C*;1;150;Sachsen-Anhalt;DEE0;Sachsen-Anhalt;0;0;Metropolregion Mitteldeutschland;;15;Sachsen-Anhalt;88;Sachsen-Anhalt;2;Ostdeutschland
15002;Halle (Saale), Stadt;135,02;239173;115771;123402;41;Kreisfreie Stadt;Halle (Saale);1;Kreisfreie Stadt;15002000;Halle (Saale), Stadt;0;nicht zugehörig zu Kreisregion;1;Kreisfreie Stadt;1;kreisfreie Großstadt;1;Städtischer Raum;1;sehr zentral;1503;Halle/S.;2;Region mit Verstädterungsansätzen;44;AA Halle;9;Va-Großstädtische Bezirke im Osten mit sehr hoher Arbeitslosigkeit;232;Halle;C*;1;150;Sachsen-Anhalt;DEE0;Sachsen-Anhalt;0;0;Metropolregion Mitteldeutschland;;15;Sachsen-Anhalt;88;Sachsen-Anhalt;2;Ostdeutschland
15003;Magdeburg, Stadt;201,01;238478;117677;120801;41;Kreisfreie Stadt;Magdeburg;1;Kreisfreie Stadt;15003000;Magdeburg, Landeshauptstadt;0;nicht zugehörig zu Kreisregion;1;Kreisfreie Stadt;1;kreisfreie Großstadt;1;Städtischer Raum;2;zentral;1504;Magdeburg;3;Ländliche Region;45;AA Magdeburg;11;Vc-Ländliche Bezirke im Osten mit schlechter Arbeitsmarktlage;233;Magdeburg;C*;2;150;Sachsen-Anhalt;DEE0;Sachsen-Anhalt;0;0;;;15;Sachsen-Anhalt;88;Sachsen-Anhalt;2;Ostdeutschland
15081;Altmarkkreis Salzwedel;2293,03;84457;42152;42305;44;Landkreis;Salzwedel;2;Landkreis;15081000;Altmarkkreis Salzwedel;0;nicht zugehörig zu Kreisregion;2;Landkreis;3;Ländlicher Kreis mit Verdichtungsansätzen;2;Ländlicher Raum;4;sehr peripher;1501;Altmark;3;Ländliche Region;48;AA Stendal;11;Vc-Ländliche Bezirke im Osten mit schlechter Arbeitsmarktlage;234;Salzwedel;C*;2;150;Sachsen-Anhalt;DEE0;Sachsen-Anhalt;0;0;;;15;Sachsen-Anhalt;88;Sachsen-Anhalt;2;Ostdeutschland
15082;Anhalt-Bitterfeld;1453,52;161264;79166;82098;44;Landkreis;Köthen (Anhalt);2;Landkreis;15082000;Anhalt-Bitterfeld/Dessau-Roßlau;1;zugehörig zu Kreisregion;2;Landkreis;3;Ländlicher Kreis mit Verdichtungsansätzen;2;Ländlicher Raum;3;peripher;1502;Anhalt-Bitterfeld-Wittenberg;3;Ländliche Region;42;AA Dessau-Roßlau - Wittenberg;11;Vc-Ländliche Bezirke im Osten mit schlechter Arbeitsmarktlage;235;Anhalt-Bitterfeld;C*;2;150;Sachsen-Anhalt;DEE0;Sachsen-Anhalt;0;0;;;15;Sachsen-Anhalt;88;Sachsen-Anhalt;2;Ostdeutschland
15083;Börde;2366,59;172619;86111;86508;44;Landkreis;Haldensleben;2;Landkreis;15083000;Börde;0;nicht zugehörig zu Kreisregion;2;Landkreis;4;Dünn besiedelter ländlicher Kreis;2;Ländlicher Raum;3;peripher;1504;Magdeburg;3;Ländliche Region;45;AA Magdeburg;11;Vc-Ländliche Bezirke im Osten mit schlechter Arbeitsmarktlage;233;Magdeburg;C*;2;150;Sachsen-Anhalt;DEE0;Sachsen-Anhalt;0;0;;;15;Sachsen-Anhalt;88;Sachsen-Anhalt;2;Ostdeutschland
15084;Burgenlandkreis;1413,7;181968;90410;91558;44;Landkreis;Naumburg (Saale);2;Landkreis;15084000;Burgenlandkreis;0;nicht zugehörig zu Kreisregion;2;Landkreis;3;Ländlicher Kreis mit Verdichtungsansätzen;2;Ländlicher Raum;3;peripher;1503;Halle/S.;2;Region mit Verstädterungsansätzen;46;AA Weißenfels;12;Vd-Ländliche Bezirke im Osten mit sehr schlechter Arbeitsmarktlage;236;Burgenlandkreis;C*;2;150;Sachsen-Anhalt;DEE0;Sachsen-Anhalt;0;0;Metropolregion Mitteldeutschland;;15;Sachsen-Anhalt;88;Sachsen-Anhalt;2;Ostdeutschland
15085;Harz;2104,54;216299;106135;110164;44;Landkreis;Halberstadt;2;Landkreis;15085000;Harz;0;nicht zugehörig zu Kreisregion;2;Landkreis;3;Ländlicher Kreis mit Verdichtungsansätzen;2;Ländlicher Raum;3;peripher;1504;Magdeburg;3;Ländliche Region;43;AA Halberstadt;11;Vc-Ländliche Bezirke im Osten mit schlechter Arbeitsmarktlage;237;Harz;C*;2;150;Sachsen-Anhalt;DEE0;Sachsen-Anhalt;0;0;;;15;Sachsen-Anhalt;88;Sachsen-Anhalt;2;Ostdeutschland
15086;Jerichower Land;1576,85;90465;45071;45394;44;Landkreis;Burg;2;Landkreis;15086000;Jerichower Land;0;nicht zugehörig zu Kreisregion;2;Landkreis;4;Dünn besiedelter ländlicher Kreis;2;Ländlicher Raum;3;peripher;1504;Magdeburg;3;Ländliche Region;45;AA Magdeburg;11;Vc-Ländliche Bezirke im Osten mit schlechter Arbeitsmarktlage;233;Magdeburg;C*;2;150;Sachsen-Anhalt;DEE0;Sachsen-Anhalt;0;0;;;15;Sachsen-Anhalt;88;Sachsen-Anhalt;2;Ostdeutschland
15087;Mansfeld-Südharz;1448,86;138013;67923;70090;44;Landkreis;Sangerhausen;2;Landkreis;15087000;Mansfeld-Südharz;0;nicht zugehörig zu Kreisregion;2;Landkreis;4;Dünn besiedelter ländlicher Kreis;2;Ländlicher Raum;3;peripher;1503;Halle/S.;2;Region mit Verstädterungsansätzen;47;AA Sangerhausen;12;Vd-Ländliche Bezirke im Osten mit sehr schlechter Arbeitsmarktlage;238;Mansfeld-Südharz;C*;3;150;Sachsen-Anhalt;DEE0;Sachsen-Anhalt;0;0;;;15;Sachsen-Anhalt;88;Sachsen-Anhalt;2;Ostdeutschland
15088;Saalekreis;1433,71;185494;91867;93627;44;Landkreis;Merseburg;2;Landkreis;15088000;Saalekreis;0;nicht zugehörig zu Kreisregion;2;Landkreis;3;Ländlicher Kreis mit Verdichtungsansätzen;2;Ländlicher Raum;2;zentral;1503;Halle/S.;2;Region mit Verstädterungsansätzen;44;AA Halle;9;Va-Großstädtische Bezirke im Osten mit sehr hoher Arbeitslosigkeit;232;Halle;C*;1;150;Sachsen-Anhalt;DEE0;Sachsen-Anhalt;0;0;Metropolregion Mitteldeutschland;;15;Sachsen-Anhalt;88;Sachsen-Anhalt;2;Ostdeutschland
15089;Salzlandkreis;1426,85;192739;94262;98477;44;Landkreis;Bernburg (Saale);2;Landkreis;15089000;Salzlandkreis;0;nicht zugehörig zu Kreisregion;2;Landkreis;3;Ländlicher Kreis mit Verdichtungsansätzen;2;Ländlicher Raum;3;peripher;1504;Magdeburg;3;Ländliche Region;41;AA Bernburg;11;Vc-Ländliche Bezirke im Osten mit schlechter Arbeitsmarktlage;239;Salzlandkreis;C*;2;150;Sachsen-Anhalt;DEE0;Sachsen-Anhalt;0;0;;;15;Sachsen-Anhalt;88;Sachsen-Anhalt;2;Ostdeutschland
15090;Stendal;2423,25;113186;55930;57256;44;Landkreis;Stendal;2;Landkreis;15090000;Stendal;0;nicht zugehörig zu Kreisregion;2;Landkreis;4;Dünn besiedelter ländlicher Kreis;2;Ländlicher Raum;4;sehr peripher;1501;Altmark;3;Ländliche Region;48;AA Stendal;11;Vc-Ländliche Bezirke im Osten mit schlechter Arbeitsmarktlage;240;Stendal;C*;3;150;Sachsen-Anhalt;DEE0;Sachsen-Anhalt;0;0;;;15;Sachsen-Anhalt;88;Sachsen-Anhalt;2;Ostdeutschland
15091;Wittenberg;1930,47;126815;62468;64347;44;Landkreis;Lutherstadt Wittenberg;2;Landkreis;15091000;Wittenberg;0;nicht zugehörig zu Kreisregion;2;Landkreis;4;Dünn besiedelter ländlicher Kreis;2;Ländlicher Raum;3;peripher;1502;Anhalt-Bitterfeld-Wittenberg;3;Ländliche Region;42;AA Dessau-Roßlau - Wittenberg;11;Vc-Ländliche Bezirke im Osten mit schlechter Arbeitsmarktlage;241;Wittenberg;C*;3;150;Sachsen-Anhalt;DEE0;Sachsen-Anhalt;0;0;Metropolregion Mitteldeutschland;;15;Sachsen-Anhalt;88;Sachsen-Anhalt;2;Ostdeutschland
16051;Erfurt, Stadt;269,91;212988;103683;109305;41;Kreisfreie Stadt;Erfurt;1;Kreisfreie Stadt;16051000;Erfurt, Stadt;0;nicht zugehörig zu Kreisregion;1;Kreisfreie Stadt;1;kreisfreie Großstadt;1;Städtischer Raum;2;zentral;1601;Mittelthüringen;2;Region mit Verstädterungsansätzen;93;AA Erfurt;10;Vb-Gering verdichtete Bezirke im Osten mit hoher Arbeitslosigkeit, zum Teil Grenzlagen zum Westen;242;Erfurt;C*;1;160;Thüringen;DEG0;Thüringen;0;0;;;16;Thüringen;93;Thüringen;2;Ostdeutschland
16052;Gera, Stadt;152,19;94859;45890;48969;41;Kreisfreie Stadt;Gera;1;Kreisfreie Stadt;16076000;Greiz/Gera;1;zugehörig zu Kreisregion;2;Landkreis;2;Städtischer Kreis;1;Städtischer Raum;2;zentral;1603;Ostthüringen;2;Region mit Verstädterungsansätzen;94;AA Altenburg - Gera;11;Vc-Ländliche Bezirke im Osten mit schlechter Arbeitsmarktlage;243;Gera;C*;1;160;Thüringen;DEG0;Thüringen;0;0;Metropolregion Mitteldeutschland;;16;Thüringen;93;Thüringen;2;Ostdeutschland
16053;Jena, Stadt;114,76;111099;55472;55627;41;Kreisfreie Stadt;Jena;1;Kreisfreie Stadt;16053000;Jena, Stadt;0;nicht zugehörig zu Kreisregion;1;Kreisfreie Stadt;1;kreisfreie Großstadt;1;Städtischer Raum;2;zentral;1603;Ostthüringen;2;Region mit Verstädterungsansätzen;96;AA Jena;10;Vb-Gering verdichtete Bezirke im Osten mit hoher Arbeitslosigkeit, zum Teil Grenzlagen zum Westen;244;Jena;C*;1;160;Thüringen;DEG0;Thüringen;0;0;Metropolregion Mitteldeutschland;;16;Thüringen;93;Thüringen;2;Ostdeutschland
16054;Suhl, Stadt;103,03;35166;17131;18035;41;Kreisfreie Stadt;Suhl;1;Kreisfreie Stadt;16066000;Schmalkalden-Meiningen/Suhl;1;zugehörig zu Kreisregion;2;Landkreis;4;Dünn besiedelter ländlicher Kreis;2;Ländlicher Raum;3;peripher;1604;Südthüringen;3;Ländliche Region;98;AA Suhl;10;Vb-Gering verdichtete Bezirke im Osten mit hoher Arbeitslosigkeit, zum Teil Grenzlagen zum Westen;245;Suhl;C*;3;160;Thüringen;DEG0;Thüringen;0;0;;;16;Thüringen;93;Thüringen;2;Ostdeutschland
16055;Weimar, Stadt;84,48;64426;31231;33195;41;Kreisfreie Stadt;Weimar;1;Kreisfreie Stadt;16071000;Weimarer Land/Weimar;1;zugehörig zu Kreisregion;2;Landkreis;2;Städtischer Kreis;1;Städtischer Raum;2;zentral;1601;Mittelthüringen;2;Region mit Verstädterungsansätzen;93;AA Erfurt;10;Vb-Gering verdichtete Bezirke im Osten mit hoher Arbeitslosigkeit, zum Teil Grenzlagen zum Westen;246;Weimar;C*;1;160;Thüringen;DEG0;Thüringen;0;0;;;16;Thüringen;93;Thüringen;2;Ostdeutschland
16056;Eisenach, Stadt;104,17;42710;21060;21650;41;Kreisfreie Stadt;Eisenach;1;Kreisfreie Stadt;16063000;Wartburgkreis/Eisenach;1;zugehörig zu Kreisregion;2;Landkreis;4;Dünn besiedelter ländlicher Kreis;2;Ländlicher Raum;3;peripher;1604;Südthüringen;3;Ländliche Region;98;AA Suhl;10;Vb-Gering verdichtete Bezirke im Osten mit hoher Arbeitslosigkeit, zum Teil Grenzlagen zum Westen;247;Eisenach;C*;3;160;Thüringen;DEG0;Thüringen;0;0;;;16;Thüringen;93;Thüringen;2;Ostdeutschland
16061;Eichsfeld;943,07;100645;50582;50063;44;Landkreis;Heilbad Heiligenstadt;2;Landkreis;16061000;Eichsfeld;0;nicht zugehörig zu Kreisregion;2;Landkreis;3;Ländlicher Kreis mit Verdichtungsansätzen;2;Ländlicher Raum;3;peripher;1602;Nordthüringen;3;Ländliche Region;97;AA Nordhausen;10;Vb-Gering verdichtete Bezirke im Osten mit hoher Arbeitslosigkeit, zum Teil Grenzlagen zum Westen;248;Eichsfeld;C*;2;160;Thüringen;DEG0;Thüringen;0;0;;;16;Thüringen;93;Thüringen;2;Ostdeutschland
16062;Nordhausen;713,92;84697;41963;42734;44;Landkreis;Nordhausen;2;Landkreis;16062000;Nordhausen;0;nicht zugehörig zu Kreisregion;2;Landkreis;4;Dünn besiedelter ländlicher Kreis;2;Ländlicher Raum;3;peripher;1602;Nordthüringen;3;Ländliche Region;97;AA Nordhausen;10;Vb-Gering verdichtete Bezirke im Osten mit hoher Arbeitslosigkeit, zum Teil Grenzlagen zum Westen;249;Nordhausen;C*;3;160;Thüringen;DEG0;Thüringen;0;0;;;16;Thüringen;93;Thüringen;2;Ostdeutschland
16063;Wartburgkreis;1307,46;123764;61925;61839;44;Landkreis;Bad Salzungen;2;Landkreis;16063000;Wartburgkreis/Eisenach;1;zugehörig zu Kreisregion;2;Landkreis;4;Dünn besiedelter ländlicher Kreis;2;Ländlicher Raum;3;peripher;1604;Südthüringen;3;Ländliche Region;98;AA Suhl;10;Vb-Gering verdichtete Bezirke im Osten mit hoher Arbeitslosigkeit, zum Teil Grenzlagen zum Westen;247;Eisenach;C*;3;160;Thüringen;DEG0;Thüringen;0;0;;;16;Thüringen;93;Thüringen;2;Ostdeutschland
16064;Unstrut-Hainich-Kreis;979,68;103504;51373;52131;44;Landkreis;Mühlhausen;2;Landkreis;16064000;Unstrut-Hainich-Kreis;0;nicht zugehörig zu Kreisregion;2;Landkreis;4;Dünn besiedelter ländlicher Kreis;2;Ländlicher Raum;3;peripher;1602;Nordthüringen;3;Ländliche Region;95;AA Gotha;10;Vb-Gering verdichtete Bezirke im Osten mit hoher Arbeitslosigkeit, zum Teil Grenzlagen zum Westen;250;Mühlhausen;C*;3;160;Thüringen;DEG0;Thüringen;0;0;;;16;Thüringen;93;Thüringen;2;Ostdeutschland
16065;Kyffhäuserkreis;1037,87;75818;37707;38111;44;Landkreis;Sondershausen;2;Landkreis;16065000;Kyffhäuserkreis;0;nicht zugehörig zu Kreisregion;2;Landkreis;4;Dünn besiedelter ländlicher Kreis;2;Ländlicher Raum;4;sehr peripher;1602;Nordthüringen;3;Ländliche Region;97;AA Nordhausen;10;Vb-Gering verdichtete Bezirke im Osten mit hoher Arbeitslosigkeit, zum Teil Grenzlagen zum Westen;251;Sondershausen;C*;3;160;Thüringen;DEG0;Thüringen;0;0;;;16;Thüringen;93;Thüringen;2;Ostdeutschland
16066;Schmalkalden-Meiningen;1210,74;122952;61444;61508;44;Landkreis;Meiningen;2;Landkreis;16066000;Schmalkalden-Meiningen/Suhl;1;zugehörig zu Kreisregion;2;Landkreis;4;Dünn besiedelter ländlicher Kreis;2;Ländlicher Raum;3;peripher;1604;Südthüringen;3;Ländliche Region;98;AA Suhl;10;Vb-Gering verdichtete Bezirke im Osten mit hoher Arbeitslosigkeit, zum Teil Grenzlagen zum Westen;252;Meiningen;C*;3;160;Thüringen;DEG0;Thüringen;0;0;;;16;Thüringen;93;Thüringen;2;Ostdeutschland
16067;Gotha;936,08;135521;67505;68016;44;Landkreis;Gotha/Thür.;2;Landkreis;16067000;Gotha;0;nicht zugehörig zu Kreisregion;2;Landkreis;3;Ländlicher Kreis mit Verdichtungsansätzen;2;Ländlicher Raum;3;peripher;1601;Mittelthüringen;2;Region mit Verstädterungsansätzen;95;AA Gotha;10;Vb-Gering verdichtete Bezirke im Osten mit hoher Arbeitslosigkeit, zum Teil Grenzlagen zum Westen;253;Gotha;C*;2;160;Thüringen;DEG0;Thüringen;0;0;;;16;Thüringen;93;Thüringen;2;Ostdeutschland
16068;Sömmerda;806,86;70027;35002;35025;44;Landkreis;Sömmerda;2;Landkreis;16068000;Sömmerda;0;nicht zugehörig zu Kreisregion;2;Landkreis;4;Dünn besiedelter ländlicher Kreis;2;Ländlicher Raum;3;peripher;1601;Mittelthüringen;2;Region mit Verstädterungsansätzen;93;AA Erfurt;10;Vb-Gering verdichtete Bezirke im Osten mit hoher Arbeitslosigkeit, zum Teil Grenzlagen zum Westen;242;Erfurt;C*;1;160;Thüringen;DEG0;Thüringen;0;0;;;16;Thüringen;93;Thüringen;2;Ostdeutschland
16069;Hildburghausen;938,43;63923;31974;31949;44;Landkreis;Hildburghausen;2;Landkreis;16069000;Hildburghausen;0;nicht zugehörig zu Kreisregion;2;Landkreis;4;Dünn besiedelter ländlicher Kreis;2;Ländlicher Raum;3;peripher;1604;Südthüringen;3;Ländliche Region;98;AA Suhl;10;Vb-Gering verdichtete Bezirke im Osten mit hoher Arbeitslosigkeit, zum Teil Grenzlagen zum Westen;245;Suhl;C*;3;160;Thüringen;DEG0;Thüringen;0;0;;;16;Thüringen;93;Thüringen;2;Ostdeutschland
16070;Ilm-Kreis;843,73;108830;54698;54132;44;Landkreis;Arnstadt;2;Landkreis;16070000;Ilm-Kreis;0;nicht zugehörig zu Kreisregion;2;Landkreis;4;Dünn besiedelter ländlicher Kreis;2;Ländlicher Raum;3;peripher;1601;Mittelthüringen;2;Region mit Verstädterungsansätzen;93;AA Erfurt;10;Vb-Gering verdichtete Bezirke im Osten mit hoher Arbeitslosigkeit, zum Teil Grenzlagen zum Westen;254;Arnstadt;C*;3;160;Thüringen;DEG0;Thüringen;0;0;;;16;Thüringen;93;Thüringen;2;Ostdeutschland
16071;Weimarer Land;804,49;82131;40769;41362;44;Landkreis;Apolda;2;Landkreis;16071000;Weimarer Land/Weimar;1;zugehörig zu Kreisregion;2;Landkreis;2;Städtischer Kreis;1;Städtischer Raum;3;peripher;1601;Mittelthüringen;2;Region mit Verstädterungsansätzen;93;AA Erfurt;10;Vb-Gering verdichtete Bezirke im Osten mit hoher Arbeitslosigkeit, zum Teil Grenzlagen zum Westen;246;Weimar;C*;1;160;Thüringen;DEG0;Thüringen;0;0;;;16;Thüringen;93;Thüringen;2;Ostdeutschland
16072;Sonneberg;433,61;56361;27726;28635;44;Landkreis;Sonneberg;2;Landkreis;16072000;Sonneberg;0;nicht zugehörig zu Kreisregion;2;Landkreis;4;Dünn besiedelter ländlicher Kreis;2;Ländlicher Raum;3;peripher;1604;Südthüringen;3;Ländliche Region;98;AA Suhl;10;Vb-Gering verdichtete Bezirke im Osten mit hoher Arbeitslosigkeit, zum Teil Grenzlagen zum Westen;255;Sonneberg;C*;3;160;Thüringen;DEG0;Thüringen;0;0;Metropolregion Nürnberg;;16;Thüringen;93;Thüringen;2;Ostdeutschland
16073;Saalfeld-Rudolstadt;1036,02;107368;52876;54492;44;Landkreis;Saalfeld;2;Landkreis;16073000;Saalfeld-Rudolstadt;0;nicht zugehörig zu Kreisregion;2;Landkreis;4;Dünn besiedelter ländlicher Kreis;2;Ländlicher Raum;3;peripher;1603;Ostthüringen;2;Region mit Verstädterungsansätzen;96;AA Jena;10;Vb-Gering verdichtete Bezirke im Osten mit hoher Arbeitslosigkeit, zum Teil Grenzlagen zum Westen;256;Saalfeld;C*;3;160;Thüringen;DEG0;Thüringen;0;0;;;16;Thüringen;93;Thüringen;2;Ostdeutschland
16074;Saale-Holzland-Kreis;815,26;82990;41320;41670;44;Landkreis;Eisenberg;2;Landkreis;16074000;Saale-Holzland-Kreis;0;nicht zugehörig zu Kreisregion;2;Landkreis;3;Ländlicher Kreis mit Verdichtungsansätzen;2;Ländlicher Raum;3;peripher;1603;Ostthüringen;2;Region mit Verstädterungsansätzen;96;AA Jena;10;Vb-Gering verdichtete Bezirke im Osten mit hoher Arbeitslosigkeit, zum Teil Grenzlagen zum Westen;244;Jena;C*;1;160;Thüringen;DEG0;Thüringen;0;0;;;16;Thüringen;93;Thüringen;2;Ostdeutschland
